tiempo, long_patt, OS
0.000231027603149414,7,1
0.000167131423950195,28,1
0.00018000602722168,13,1
0.000258922576904297,5,1
0.00014495849609375,14,1
0.00014495849609375,18,1
0.00014805793762207,25,1
0.00017094612121582,19,1
0.000181198120117188,17,1
0.000168085098266602,8,1
0.000190019607543945,6,1
0.000105857849121094,29,1
0.000153064727783203,14,1
0.000155925750732422,9,1
0.000124931335449219,24,1
0.000286102294921875,2,1
0.000166893005371094,10,1
0.00011897087097168,27,1
0.000150203704833984,29,1
0.000146865844726562,12,1
0.000175237655639648,21,1
0.000169277191162109,20,1
0.000209808349609375,24,1
0.00112414360046387,1,1
0.00018000602722168,15,1
0.00029301643371582,2,1
0.000161886215209961,24,1
0.000138998031616211,26,1
0.000184059143066406,28,1
0.000268936157226562,8,1
0.000268936157226562,5,1
0.000186920166015625,20,1
0.000302791595458984,19,1
0.000173330307006836,23,1
0.000204801559448242,22,1
0.000207901000976562,8,1
0.000179052352905273,17,1
0.000133037567138672,21,1
0.000169038772583008,15,1
0.000231742858886719,7,1
0.000170707702636719,22,1
0.000159025192260742,19,1
0.000276803970336914,2,1
0.000174760818481445,24,1
0.000143051147460938,18,1
0.000183820724487305,14,1
0.000169038772583008,23,1
0.00014495849609375,17,1
0.00020599365234375,23,1
0.000173330307006836,24,1
0.000194072723388672,11,1
0.000338077545166016,3,1
0.000195026397705078,13,1
0.000330924987792969,5,1
0.000177860260009766,27,1
0.000187873840332031,14,1
0.00018000602722168,15,1
0.000187873840332031,16,1
0.00018000602722168,10,1
0.000164031982421875,14,1
0.000127792358398438,15,1
0.000133037567138672,26,1
0.000126123428344727,29,1
0.000205039978027344,14,1
0.000184297561645508,19,1
0.000189781188964844,17,1
0.000200748443603516,12,1
0.000178337097167969,25,1
0.000204086303710938,14,1
0.00019383430480957,22,1
0.000260829925537109,6,1
0.000179052352905273,28,1
0.000180959701538086,30,1
0.000174283981323242,15,1
0.000205039978027344,11,1
0.00018310546875,13,1
0.000170230865478516,9,1
0.000304937362670898,4,1
0.000216245651245117,9,1
0.000235080718994141,9,1
0.000181913375854492,17,1
0.000210046768188477,10,1
0.000299930572509766,2,1
0.000232934951782227,11,1
0.000177860260009766,24,1
0.000149965286254883,29,1
0.000150918960571289,24,1
0.000133037567138672,23,1
0.000227689743041992,6,1
0.000175952911376953,27,1
0.000128030776977539,28,1
0.000152826309204102,28,1
0.0018010139465332,15,1
0.000171899795532227,27,1
0.000197887420654297,11,1
0.000187873840332031,18,1
0.000220060348510742,10,1
0.000182151794433594,22,1
0.000190258026123047,22,1
0.000235080718994141,8,1
0.000246047973632812,14,1
0.000234603881835938,7,1
0.000308752059936523,3,1
0.000165700912475586,18,1
0.000176906585693359,28,1
0.000184059143066406,18,1
0.000191211700439453,18,1
0.000174045562744141,27,1
0.000756025314331055,5,0
0.000120162963867188,20,0
0.000135898590087891,20,0
0.000316858291625977,20,0
0.000363588333129883,18,0
-0.000502824783325195,11,0
0.00059199333190918,5,0
0.00117397308349609,22,0
0.00111937522888184,26,0
0.00553011894226074,1,0
0.000396013259887695,3,0
0.000504970550537109,22,0
0.00042724609375,19,0
0.000349760055541992,29,0
0.000872135162353516,14,0
0.000315189361572266,17,0
0.000417947769165039,4,0
0.00025486946105957,9,0
0.000359058380126953,5,0
0.000396966934204102,3,0
0.000263214111328125,13,0
0.000256061553955078,16,0
0.000273942947387695,7,0
0.000231027603149414,23,0
0.00034785270690918,5,0
0.000285148620605469,7,0
0.000776052474975586,17,0
0.000353813171386719,7,0
0.000205039978027344,16,0
0.000211954116821289,13,0
0.00200319290161133,1,0
0.000351190567016602,24,0
0.00110983848571777,26,0
0.0005950927734375,2,0
0.000811100006103516,25,0
0.000518321990966797,10,0
2.47955322265625e-005,20,0
0.000288724899291992,9,0
0.000332117080688477,18,0
0.000298976898193359,12,0
0.000334024429321289,4,0
0.000260114669799805,16,0
0.000573873519897461,13,0
0.000238895416259766,21,0
0.00023198127746582,7,0
0.000164031982421875,22,0
0.00106215476989746,9,0
0.000437021255493164,28,0
0.000918865203857422,2,0
0.000276088714599609,12,0
0.000236988067626953,26,0
0.000699281692504883,10,0
0.000250816345214844,15,0
0.000245094299316406,16,0
0.000331878662109375,7,0
0.000243186950683594,28,0
0.000251054763793945,4,0
0.000450849533081055,4,0
0.000711202621459961,13,0
0.000280141830444336,19,0
0.000235080718994141,16,0
0.000252008438110352,28,0
2.38418579101563e-005,25,0
0.000370025634765625,26,0
0.000260114669799805,11,0
0.000388145446777344,30,0
0.000242948532104492,23,0
0.000344991683959961,25,0
0.000253915786743164,9,0
0.000341176986694336,4,0
0.00158023834228516,1,0
0.000247001647949219,19,0
6.79492950439453e-005,12,0
0.000357151031494141,11,0
0.000337123870849609,27,0
0.000551939010620117,17,0
0.000669002532958984,24,0
0.0070641040802002,7,0
0.000471830368041992,26,0
0.000390768051147461,5,0
0.000326156616210938,16,0
0.000288009643554688,6,0
0.000195026397705078,29,0
0.000352859497070313,10,0
0.000236034393310547,25,0
0.000253200531005859,17,0
0.000217914581298828,13,0
0.000130891799926758,4,0
0.000385046005249023,4,0
0.000393152236938477,19,0
0.000260114669799805,29,0
0.000447988510131836,2,0
0.000385046005249023,4,0
0.000249862670898438,27,0
0.000180959701538086,10,0
0.000305652618408203,15,0
0.000275135040283203,15,0
0.000235795974731445,13,0
0.000233173370361328,29,0
0.000487089157104492,6,0
0.00027775764465332,18,0
0.000321149826049805,18,0
0.00031590461730957,29,0
0.000319004058837891,6,0
0.000236034393310547,27,0
0.000177860260009766,24,0
0.00191998481750488,1,0
0.000164031982421875,30,0
0.000433921813964844,4,0
0.000230789184570313,24,0
0.000304937362670898,4,0
0.000457048416137695,26,0
0.00137519836425781,8,0
0.000319242477416992,6,0
0.000293970108032227,26,0
0.000276088714599609,30,0
0.000123977661132813,17,0
0.000295877456665039,13,0
0.000257015228271484,11,0
0.000288009643554688,13,0
0.000273704528808594,22,0
0.000236034393310547,14,0
0.000375986099243164,28,0
0.000522136688232422,22,0
0.000239133834838867,27,0
0.00192904472351074,1,0
0.000301837921142578,8,0
3.69548797607422e-005,12,0
0.000297069549560547,22,0
0.000261068344116211,28,0
0.000281810760498047,15,0
0.00210404396057129,1,0
0.000703334808349609,14,0
0.000287771224975586,18,0
0.000329971313476563,28,0
0.000353097915649414,7,0
0.000504016876220703,7,0
0.000324010848999023,26,0
0.000545024871826172,18,0
0.000327110290527344,5,0
0.000307083129882813,18,0
0.000659942626953125,16,0
0.000404834747314453,5,0
0.000317096710205078,10,0
0.000354766845703125,8,0
0.000460147857666016,10,0
0.00228190422058105,27,0
0.000303030014038086,5,0
0.000161886215209961,12,0
0.000128984451293945,9,0
0.000581979751586914,24,0
0.00249481201171875,5,0
0.000282049179077148,17,0
-0.000932931900024414,27,0
0.000462055206298828,3,0
0.000333070755004883,7,0
0.000260114669799805,29,0
0.000262975692749023,25,0
0.00019073486328125,22,0
0.000300884246826172,22,0
0.0004119873046875,22,0
0.000452041625976563,19,0
0.000854253768920898,18,0
0.00245475769042969,19,0
0.000344991683959961,8,0
0.000213146209716797,25,0
-4.91142272949219e-005,12,0
0.000551223754882813,12,0
0.000258207321166992,27,0
0.00135087966918945,9,0
0.000514984130859375,15,0
0.000283002853393555,5,0
0.000306129455566406,10,0
0.000378847122192383,17,0
0.000548124313354492,12,0
0.000282049179077148,13,0
0.000355005264282227,15,0
0.000339031219482422,27,0
0.000466823577880859,27,0
0.000239133834838867,22,0
0.000255107879638672,13,0
0.000175952911376953,18,0
0.000210046768188477,12,0
0.000593185424804688,3,0
0.000406026840209961,20,0
0.000433921813964844,14,0
0.000252246856689453,23,0
0.000276088714599609,12,0
0.000258922576904297,11,0
0.000245332717895508,13,0
0.000284910202026367,17,0
0.000283002853393555,6,0
0.000257968902587891,17,0
0.00164294242858887,1,0
0.000352144241333008,8,0
0.000356912612915039,4,0
0.000314235687255859,5,0
1.31130218505859e-005,29,0
0.000386953353881836,11,0
0.000370979309082031,9,0
0.000236749649047852,22,0
0.000293970108032227,9,0
0.000275850296020508,26,0
0.000111103057861328,15,0
0.000163078308105469,9,0
0.0003509521484375,12,0
0.000172138214111328,25,0
0.0004730224609375,25,0
0.00169110298156738,1,0
0.000275135040283203,13,0
-0.000819921493530273,10,0
0.000355005264282227,27,0
0.000524997711181641,24,0
0.0005340576171875,24,0
0.000346899032592773,21,0
0.000277042388916016,17,0
0.000369787216186523,3,0
0.000351905822753906,10,0
0.00029301643371582,23,0
0.000452756881713867,2,0
0.000221967697143555,19,0
0.000241994857788086,30,0
0.000303983688354492,9,0
0.000272750854492188,12,0
0.00137090682983398,27,0
0.00189423561096191,20,0
0.000272989273071289,12,0
0.000266075134277344,18,0
0.000361919403076172,29,0
0.000828027725219727,14,0
0.000402927398681641,3,0
0.000593900680541992,15,0
0.000422000885009766,18,0
0.00024104118347168,21,0
-0.000309944152832031,7,0
0.000261306762695313,8,0
-0.000524997711181641,21,0
0.000358104705810547,10,0
0.000127792358398438,20,0
0.000367164611816406,9,0
0.000502109527587891,11,0
0.000627994537353516,29,0
0.000308752059936523,20,0
0.000247955322265625,13,0
0.000221967697143555,26,0
0.000488042831420898,3,0
0.000355958938598633,22,0
0.000259160995483398,17,0
0.00041508674621582,5,0
0.000259160995483398,29,0
0.000235080718994141,16,0
0.00029301643371582,6,0
0.000506162643432617,2,0
0.000499248504638672,3,0
0.000252962112426758,29,0
0.000306367874145508,18,0
0.000525951385498047,13,0
0.000246047973632813,14,0
0.000251054763793945,18,0
0.000443220138549805,6,0
0.000229120254516602,20,0
0.000279664993286133,9,0
0.000165939331054688,26,0
0.000288963317871094,22,0
0.000349998474121094,12,0
0.000370979309082031,18,0
0.000303030014038086,14,0
0.000316858291625977,10,0
0.000211000442504883,10,0
0.000243902206420898,17,0
0.000265836715698242,8,0
0.000234842300415039,17,0
0.000322103500366211,19,0
0.000330924987792969,28,0
0.000314950942993164,23,0
0.000321865081787109,15,0
0.000307083129882813,7,0
0.000370979309082031,28,0
0.000123023986816406,13,0
0.000452756881713867,5,0
0.000590085983276367,14,0
0.000668048858642578,18,0
0.0002288818359375,25,0
0.000253677368164063,19,0
0.000255107879638672,17,0
0.000443935394287109,8,0
0.000427007675170898,6,0
0.000211000442504883,29,0
0.000237226486206055,14,0
0.000294923782348633,9,0
0.000294923782348633,24,0
0.000464916229248047,2,0
0.00026392936706543,10,0
0.000231027603149414,27,0
0.00065922737121582,29,0
0.000346899032592773,12,0
0.000284910202026367,21,0
0.000249862670898438,20,0
0.000226020812988281,24,0
0.00206398963928223,1,0
0.00024104118347168,15,0
0.00124812126159668,2,0
0.000195026397705078,24,0
0.000252962112426758,26,0
0.00027012825012207,28,0
0.000334024429321289,8,0
0.000468015670776367,5,0
0.00040888786315918,20,0
0.000272035598754883,19,0
0.00024104118347168,23,0
0.00184893608093262,22,0
0.00197219848632813,8,0
0.000262022018432617,17,0
-0.000444173812866211,21,0
0.000436782836914063,15,0
0.000389337539672852,7,0
0.000878810882568359,22,0
0.000222206115722656,19,0
0.000102758407592773,2,0
0.000581741333007813,24,0
0.000594854354858398,18,0
0.000295162200927734,14,0
0.000410079956054688,23,0
0.000247955322265625,17,0
0.000309944152832031,23,0
0.000465154647827148,24,0
0.000360965728759766,11,0
0.000340700149536133,3,0
0.000308036804199219,13,0
0.000465154647827148,5,0
0.0013730525970459,27,0
0.000269174575805664,14,0
0.00107288360595703,15,0
0.000142335891723633,16,0
0.000297069549560547,10,0
0.000396966934204102,14,0
0.000258207321166992,15,0
0.000417232513427734,26,0
-0.000308036804199219,29,0
0.000284910202026367,14,0
0.000357151031494141,19,0
0.00136184692382813,17,0
0.00028228759765625,12,0
0.000247001647949219,25,0
0.000339269638061523,14,0
0.000649213790893555,22,0
0.000284910202026367,6,0
0.000427007675170898,28,0
0.00056910514831543,30,0
0.000372886657714844,15,0
0.000226974487304688,11,0
0.000316143035888672,13,0
0.000297069549560547,9,0
0.00033879280090332,4,0
0.000942230224609375,9,0
0.000915050506591797,9,0
0.000241756439208984,17,0
0.000561714172363281,10,0
0.000599145889282227,2,0
0.000290870666503906,11,0
0.000244140625,24,0
0.000224113464355469,29,0
0.000189065933227539,24,0
0.000246047973632813,23,0
0.000337123870849609,6,0
0.000451087951660156,27,0
0.00046229362487793,28,0
0.000252962112426758,28,0
0.00139522552490234,15,0
0.000293970108032227,27,0
0.000245809555053711,11,0
0.00020289421081543,18,0
0.000271081924438477,10,0
0.000411033630371094,22,0
0.000269174575805664,22,0
0.000277996063232422,8,0
0.000236272811889648,14,0
0.000353097915649414,7,0
0.000467061996459961,3,0
0.000416755676269531,18,0
0.000280857086181641,28,0
0.000213146209716797,18,0
0.000216245651245117,18,0
0.00025486946105957,27,0
