tiempo, long, tipoB, OS , lng,tamTexto 
0.108611106872559,5,2,6,4,50
0.0416629314422607,20,2,6,4,50
0.0404200553894043,20,2,6,4,50
0.0415399074554443,20,2,6,4,50
0.0606648921966553,18,2,6,4,50
0.0554308891296387,11,2,6,4,50
0.0640370845794678,5,2,6,4,50
0.0420639514923096,22,2,6,4,50
0.0423870086669922,26,2,6,4,50
0.457443952560425,1,2,6,4,50
0.0845329761505127,3,2,6,4,50
0.046633243560791,22,2,6,4,50
0.0444817543029785,19,2,6,4,50
0.0418131351470947,29,2,6,4,50
0.0443048477172852,14,2,6,4,50
0.0436742305755615,17,2,6,4,50
0.0706219673156738,4,2,6,4,50
0.0497679710388184,9,2,6,4,50
0.0618841648101807,5,2,6,4,50
0.0836591720581055,3,2,6,4,50
0.044018030166626,13,2,6,4,50
0.0454368591308594,16,2,6,4,50
0.0563042163848877,7,2,6,4,50
0.0424532890319824,23,2,6,4,50
0.062553882598877,5,2,6,4,50
0.0591170787811279,7,2,6,4,50
0.0437428951263428,17,2,6,4,50
0.0542302131652832,7,2,6,4,50
0.0441598892211914,16,2,6,4,50
0.0455317497253418,13,2,6,4,50
0.454070806503296,1,2,6,4,50
0.0436933040618896,24,2,6,4,50
0.0427510738372803,26,2,6,4,50
0.0924298763275146,2,2,6,4,50
0.0436398983001709,25,2,6,4,50
0.0493161678314209,10,2,6,4,50
0.0431423187255859,20,2,6,4,50
0.0492792129516602,9,2,6,4,50
0.0436861515045166,18,2,6,4,50
0.0468759536743164,12,2,6,4,50
0.0711288452148438,4,2,6,4,50
0.0467221736907959,16,2,6,4,50
0.0448999404907227,13,2,6,4,50
0.0454568862915039,21,2,6,4,50
0.0541207790374756,7,2,6,4,50
0.0454158782958984,22,2,6,4,50
0.0496838092803955,9,2,6,4,50
0.0426580905914307,28,2,6,4,50
0.0893239974975586,2,2,6,4,50
0.0437641143798828,12,2,6,4,50
0.0399510860443115,26,2,6,4,50
0.0460910797119141,10,2,6,4,50
0.0437376499176025,15,2,6,4,50
0.0410199165344238,16,2,6,4,50
0.0516037940979004,7,2,6,4,50
0.0391130447387695,28,2,6,4,50
0.0678610801696777,4,2,6,4,50
0.0710148811340332,4,2,6,4,50
0.0482690334320068,13,2,6,4,50
0.0424511432647705,19,2,6,4,50
0.0398049354553223,16,2,6,4,50
0.0424408912658691,28,2,6,4,50
0.0401589870452881,25,2,6,4,50
0.0406949520111084,26,2,6,4,50
0.0452477931976318,11,2,6,4,50
0.0390667915344238,30,2,6,4,50
0.0406429767608643,23,2,6,4,50
0.0448040962219238,25,2,6,4,50
0.0475690364837646,9,2,6,4,50
0.0682809352874756,4,2,6,4,50
0.45528507232666,1,2,6,4,50
0.0406248569488525,19,2,6,4,50
0.0436220169067383,12,2,6,4,50
0.0462057590484619,11,2,6,4,50
0.045886754989624,27,2,6,4,50
0.0406620502471924,17,2,6,4,50
0.0403590202331543,24,2,6,4,50
0.0512881278991699,7,2,6,4,50
0.052192211151123,26,2,6,4,50
0.0609691143035889,5,2,6,4,50
0.0406341552734375,16,2,6,4,50
0.0561540126800537,6,2,6,4,50
0.0382490158081055,29,2,6,4,50
0.0476551055908203,10,2,6,4,50
0.0392529964447021,25,2,6,4,50
0.0410678386688232,17,2,6,4,50
0.042370080947876,13,2,6,4,50
0.0685679912567139,4,2,6,4,50
0.0685460567474365,4,2,6,4,50
0.0397439002990723,19,2,6,4,50
0.0394108295440674,29,2,6,4,50
0.089339017868042,2,2,6,4,50
0.068336009979248,4,2,6,4,50
0.0389430522918701,27,2,6,4,50
0.0461819171905518,10,2,6,4,50
0.0421428680419922,15,2,6,4,50
0.0423510074615479,15,2,6,4,50
0.0432090759277344,13,2,6,4,50
0.0386221408843994,29,2,6,4,50
0.0560019016265869,6,2,6,4,50
0.0408868789672852,18,2,6,4,50
0.0399622917175293,18,2,6,4,50
0.0387070178985596,29,2,6,4,50
0.0567998886108398,6,2,6,4,50
0.0382287502288818,27,2,6,4,50
0.0394959449768066,24,2,6,4,50
0.448364973068237,1,2,6,4,50
0.0385861396789551,30,2,6,4,50
0.0682802200317383,4,2,6,4,50
0.0393080711364746,24,2,6,4,50
0.0683679580688477,4,2,6,4,50
0.0394308567047119,26,2,6,4,50
0.0498647689819336,8,2,6,4,50
0.0559399127960205,6,2,6,4,50
0.0438210964202881,26,2,6,4,50
0.0385189056396484,30,2,6,4,50
0.040952205657959,17,2,6,4,50
0.0423831939697266,13,2,6,4,50
0.0439040660858154,11,2,6,4,50
0.0417287349700928,13,2,6,4,50
0.0446591377258301,22,2,6,4,50
0.0446090698242188,14,2,6,4,50
0.0430178642272949,28,2,6,4,50
0.0435240268707275,22,2,6,4,50
0.042323112487793,27,2,6,4,50
0.462240219116211,1,2,6,4,50
0.0514650344848633,8,2,6,4,50
0.0476551055908203,12,2,6,4,50
0.0434470176696777,22,2,6,4,50
0.0435051918029785,28,2,6,4,50
0.0446746349334717,15,2,6,4,50
0.455951929092407,1,2,6,4,50
0.0448448657989502,14,2,6,4,50
0.0439658164978027,18,2,6,4,50
0.0414071083068848,28,2,6,4,50
0.054347038269043,7,2,6,4,50
0.055185079574585,7,2,6,4,50
0.0476479530334473,26,2,6,4,50
0.0437862873077393,18,2,6,4,50
0.0635650157928467,5,2,6,4,50
0.0433528423309326,18,2,6,4,50
0.0435643196105957,16,2,6,4,50
0.0625748634338379,5,2,6,4,50
0.0481510162353516,10,2,6,4,50
0.0521860122680664,8,2,6,4,50
0.047886848449707,10,2,6,4,50
0.0418667793273926,27,2,6,4,50
0.0628581047058105,5,2,6,4,50
0.0465409755706787,12,2,6,4,50
0.0505352020263672,9,2,6,4,50
0.0424740314483643,24,2,6,4,50
0.0642831325531006,5,2,6,4,50
0.0430841445922852,17,2,6,4,50
0.0441069602966309,27,2,6,4,50
0.0835041999816895,3,2,6,4,50
0.0550878047943115,7,2,6,4,50
0.0427780151367188,29,2,6,4,50
0.0429911613464355,25,2,6,4,50
0.0424280166625977,22,2,6,4,50
0.0431168079376221,22,2,6,4,50
0.0426571369171143,22,2,6,4,50
0.0444447994232178,19,2,6,4,50
0.0427770614624023,18,2,6,4,50
0.046461820602417,19,2,6,4,50
0.0528228282928467,8,2,6,4,50
0.0388128757476807,25,2,6,4,50
0.0434689521789551,12,2,6,4,50
0.043039083480835,12,2,6,4,50
0.0388250350952148,27,2,6,4,50
0.0473451614379883,9,2,6,4,50
0.0413529872894287,15,2,6,4,50
0.0604310035705566,5,2,6,4,50
0.0463240146636963,10,2,6,4,50
0.0399620532989502,17,2,6,4,50
0.0439088344573975,12,2,6,4,50
0.0447747707366943,13,2,6,4,50
0.0418829917907715,15,2,6,4,50
0.0389401912689209,27,2,6,4,50
0.0402622222900391,27,2,6,4,50
0.0410819053649902,22,2,6,4,50
0.0421361923217773,13,2,6,4,50
0.0419669151306152,18,2,6,4,50
0.0436110496520996,12,2,6,4,50
0.0816168785095215,3,2,6,4,50
0.0393459796905518,20,2,6,4,50
0.0420689582824707,14,2,6,4,50
0.0403900146484375,23,2,6,4,50
0.042943000793457,12,2,6,4,50
0.0444941520690918,11,2,6,4,50
0.0432720184326172,13,2,6,4,50
0.0414159297943115,17,2,6,4,50
0.0557351112365723,6,2,6,4,50
0.0428040027618408,17,2,6,4,50
0.455873966217041,1,2,6,4,50
0.0497391223907471,8,2,6,4,50
0.0685172080993652,4,2,6,4,50
0.0599770545959473,5,2,6,4,50
0.0383920669555664,29,2,6,4,50
0.0440590381622314,11,2,6,4,50
0.0536110401153564,9,2,6,4,50
0.0384800434112549,22,2,6,4,50
0.0478088855743408,9,2,6,4,50
0.0434460639953613,26,2,6,4,50
0.0414450168609619,15,2,6,4,50
0.0477840900421143,9,2,6,4,50
0.0437660217285156,12,2,6,4,50
0.0395021438598633,25,2,6,4,50
0.0390079021453857,25,2,6,4,50
0.448808908462524,1,2,6,4,50
0.0437729358673096,13,2,6,4,50
0.0459270477294922,10,2,6,4,50
0.0387871265411377,27,2,6,4,50
0.0389947891235352,24,2,6,4,50
0.04032301902771,24,2,6,4,50
0.0402541160583496,21,2,6,4,50
0.040431022644043,17,2,6,4,50
0.0818080902099609,3,2,6,4,50
0.0451467037200928,10,2,6,4,50
0.039374828338623,23,2,6,4,50
0.0893261432647705,2,2,6,4,50
0.0401880741119385,19,2,6,4,50
