tiempo, long, tipoB, OS,lng,tamTexto
0.0721170902252 , 5 , 2 , 6 , 5 , 50
0.0722332000732 , 20 , 2 , 6 , 5 , 50
0.0722999572754 , 20 , 2 , 6 , 5 , 50
0.0708889961243 , 20 , 2 , 6 , 5 , 50
0.0720980167389 , 18 , 2 , 6 , 5 , 50
0.072282075882 , 11 , 2 , 6 , 5 , 50
0.0722329616547 , 5 , 2 , 6 , 5 , 50
0.0721390247345 , 22 , 2 , 6 , 5 , 50
0.072270154953 , 26 , 2 , 6 , 5 , 50
0.127054929733 , 1 , 2 , 6 , 5 , 50
0.0725121498108 , 3 , 2 , 6 , 5 , 50
0.0784862041473 , 22 , 2 , 6 , 5 , 50
0.0739641189575 , 19 , 2 , 6 , 5 , 50
0.074695110321 , 29 , 2 , 6 , 5 , 50
0.0722351074219 , 14 , 2 , 6 , 5 , 50
0.0709528923035 , 17 , 2 , 6 , 5 , 50
0.0722050666809 , 4 , 2 , 6 , 5 , 50
0.0720748901367 , 9 , 2 , 6 , 5 , 50
0.0721590518951 , 5 , 2 , 6 , 5 , 50
0.0712220668793 , 3 , 2 , 6 , 5 , 50
0.0723059177399 , 13 , 2 , 6 , 5 , 50
0.0721960067749 , 16 , 2 , 6 , 5 , 50
0.0720717906952 , 7 , 2 , 6 , 5 , 50
0.0774900913239 , 23 , 2 , 6 , 5 , 50
0.0724260807037 , 5 , 2 , 6 , 5 , 50
0.0720901489258 , 7 , 2 , 6 , 5 , 50
0.0721218585968 , 17 , 2 , 6 , 5 , 50
0.0721349716187 , 7 , 2 , 6 , 5 , 50
0.0721130371094 , 16 , 2 , 6 , 5 , 50
0.0725209712982 , 13 , 2 , 6 , 5 , 50
0.126796007156 , 1 , 2 , 6 , 5 , 50
0.0721430778503 , 24 , 2 , 6 , 5 , 50
0.0721759796143 , 26 , 2 , 6 , 5 , 50
0.0780968666077 , 2 , 2 , 6 , 5 , 50
0.0722482204437 , 25 , 2 , 6 , 5 , 50
0.0721249580383 , 10 , 2 , 6 , 5 , 50
0.0723099708557 , 20 , 2 , 6 , 5 , 50
0.0721211433411 , 9 , 2 , 6 , 5 , 50
0.0721678733826 , 18 , 2 , 6 , 5 , 50
0.0721549987793 , 12 , 2 , 6 , 5 , 50
0.0722949504852 , 4 , 2 , 6 , 5 , 50
0.0722029209137 , 16 , 2 , 6 , 5 , 50
0.0721788406372 , 13 , 2 , 6 , 5 , 50
0.0720520019531 , 21 , 2 , 6 , 5 , 50
0.0722138881683 , 7 , 2 , 6 , 5 , 50
0.0721909999847 , 22 , 2 , 6 , 5 , 50
0.0722222328186 , 9 , 2 , 6 , 5 , 50
0.072105884552 , 28 , 2 , 6 , 5 , 50
0.0781121253967 , 2 , 2 , 6 , 5 , 50
0.0720870494843 , 12 , 2 , 6 , 5 , 50
0.0722060203552 , 26 , 2 , 6 , 5 , 50
0.072142124176 , 10 , 2 , 6 , 5 , 50
0.0721659660339 , 15 , 2 , 6 , 5 , 50
0.0722460746765 , 16 , 2 , 6 , 5 , 50
0.0721170902252 , 7 , 2 , 6 , 5 , 50
0.072193145752 , 28 , 2 , 6 , 5 , 50
0.072231054306 , 4 , 2 , 6 , 5 , 50
0.0721790790558 , 4 , 2 , 6 , 5 , 50
0.0720918178558 , 13 , 2 , 6 , 5 , 50
0.0721309185028 , 19 , 2 , 6 , 5 , 50
0.0721309185028 , 16 , 2 , 6 , 5 , 50
0.0725769996643 , 28 , 2 , 6 , 5 , 50
0.0721600055695 , 25 , 2 , 6 , 5 , 50
0.0721418857574 , 26 , 2 , 6 , 5 , 50
0.0721888542175 , 11 , 2 , 6 , 5 , 50
0.0720999240875 , 30 , 2 , 6 , 5 , 50
0.0722961425781 , 23 , 2 , 6 , 5 , 50
0.0722050666809 , 25 , 2 , 6 , 5 , 50
0.072242975235 , 9 , 2 , 6 , 5 , 50
0.0724079608917 , 4 , 2 , 6 , 5 , 50
0.126882076263 , 1 , 2 , 6 , 5 , 50
0.0721161365509 , 19 , 2 , 6 , 5 , 50
0.0721859931946 , 12 , 2 , 6 , 5 , 50
0.0720360279083 , 11 , 2 , 6 , 5 , 50
0.0721030235291 , 27 , 2 , 6 , 5 , 50
0.0720880031586 , 17 , 2 , 6 , 5 , 50
0.0720961093903 , 24 , 2 , 6 , 5 , 50
0.0711050033569 , 7 , 2 , 6 , 5 , 50
0.0721530914307 , 26 , 2 , 6 , 5 , 50
0.0722298622131 , 5 , 2 , 6 , 5 , 50
0.072448015213 , 16 , 2 , 6 , 5 , 50
0.0722141265869 , 6 , 2 , 6 , 5 , 50
0.0721559524536 , 29 , 2 , 6 , 5 , 50
0.0721600055695 , 10 , 2 , 6 , 5 , 50
0.0720689296722 , 25 , 2 , 6 , 5 , 50
0.0722100734711 , 17 , 2 , 6 , 5 , 50
0.0721461772919 , 13 , 2 , 6 , 5 , 50
0.0722510814667 , 4 , 2 , 6 , 5 , 50
0.0725979804993 , 4 , 2 , 6 , 5 , 50
0.0721611976624 , 19 , 2 , 6 , 5 , 50
0.072224855423 , 29 , 2 , 6 , 5 , 50
0.0781669616699 , 2 , 2 , 6 , 5 , 50
0.0722510814667 , 4 , 2 , 6 , 5 , 50
0.0724408626556 , 27 , 2 , 6 , 5 , 50
0.0720729827881 , 10 , 2 , 6 , 5 , 50
0.0722069740295 , 15 , 2 , 6 , 5 , 50
0.0721900463104 , 15 , 2 , 6 , 5 , 50
0.0720510482788 , 13 , 2 , 6 , 5 , 50
0.0721678733826 , 29 , 2 , 6 , 5 , 50
0.072135925293 , 6 , 2 , 6 , 5 , 50
0.0721089839935 , 18 , 2 , 6 , 5 , 50
0.0724968910217 , 18 , 2 , 6 , 5 , 50
0.0722551345825 , 29 , 2 , 6 , 5 , 50
0.0721030235291 , 6 , 2 , 6 , 5 , 50
0.0721771717072 , 27 , 2 , 6 , 5 , 50
0.0720949172974 , 24 , 2 , 6 , 5 , 50
0.127183914185 , 1 , 2 , 6 , 5 , 50
0.0722031593323 , 30 , 2 , 6 , 5 , 50
0.0722200870514 , 4 , 2 , 6 , 5 , 50
0.0723280906677 , 24 , 2 , 6 , 5 , 50
0.0722179412842 , 4 , 2 , 6 , 5 , 50
0.0720710754395 , 26 , 2 , 6 , 5 , 50
0.0720770359039 , 8 , 2 , 6 , 5 , 50
0.0720970630646 , 6 , 2 , 6 , 5 , 50
0.0721828937531 , 26 , 2 , 6 , 5 , 50
0.0721049308777 , 30 , 2 , 6 , 5 , 50
0.072124004364 , 17 , 2 , 6 , 5 , 50
0.0721690654755 , 13 , 2 , 6 , 5 , 50
0.0722761154175 , 11 , 2 , 6 , 5 , 50
0.0721659660339 , 13 , 2 , 6 , 5 , 50
0.0721688270569 , 22 , 2 , 6 , 5 , 50
0.0708668231964 , 14 , 2 , 6 , 5 , 50
0.0721960067749 , 28 , 2 , 6 , 5 , 50
0.0722999572754 , 22 , 2 , 6 , 5 , 50
0.0721719264984 , 27 , 2 , 6 , 5 , 50
0.126850128174 , 1 , 2 , 6 , 5 , 50
0.0722241401672 , 8 , 2 , 6 , 5 , 50
0.0720970630646 , 12 , 2 , 6 , 5 , 50
0.0721311569214 , 22 , 2 , 6 , 5 , 50
0.0721490383148 , 28 , 2 , 6 , 5 , 50
0.0720949172974 , 15 , 2 , 6 , 5 , 50
0.130270004272 , 1 , 2 , 6 , 5 , 50
0.0723400115967 , 14 , 2 , 6 , 5 , 50
0.0721678733826 , 18 , 2 , 6 , 5 , 50
0.0722150802612 , 28 , 2 , 6 , 5 , 50
0.0722630023956 , 7 , 2 , 6 , 5 , 50
0.0721609592438 , 7 , 2 , 6 , 5 , 50
0.0721390247345 , 26 , 2 , 6 , 5 , 50
0.0721530914307 , 18 , 2 , 6 , 5 , 50
0.0722131729126 , 5 , 2 , 6 , 5 , 50
0.0721538066864 , 18 , 2 , 6 , 5 , 50
0.0722451210022 , 16 , 2 , 6 , 5 , 50
0.0721609592438 , 5 , 2 , 6 , 5 , 50
0.0720760822296 , 10 , 2 , 6 , 5 , 50
0.072142124176 , 8 , 2 , 6 , 5 , 50
0.072114944458 , 10 , 2 , 6 , 5 , 50
0.0721039772034 , 27 , 2 , 6 , 5 , 50
0.0722241401672 , 5 , 2 , 6 , 5 , 50
0.0721380710602 , 12 , 2 , 6 , 5 , 50
0.0721750259399 , 9 , 2 , 6 , 5 , 50
0.0758090019226 , 24 , 2 , 6 , 5 , 50
0.0721299648285 , 5 , 2 , 6 , 5 , 50
0.0722000598907 , 17 , 2 , 6 , 5 , 50
0.0722041130066 , 27 , 2 , 6 , 5 , 50
0.0723860263824 , 3 , 2 , 6 , 5 , 50
0.0722608566284 , 7 , 2 , 6 , 5 , 50
0.0722081661224 , 29 , 2 , 6 , 5 , 50
0.0721349716187 , 25 , 2 , 6 , 5 , 50
0.0729751586914 , 22 , 2 , 6 , 5 , 50
0.0723941326141 , 22 , 2 , 6 , 5 , 50
0.072273015976 , 22 , 2 , 6 , 5 , 50
0.0721478462219 , 19 , 2 , 6 , 5 , 50
0.0721499919891 , 18 , 2 , 6 , 5 , 50
0.0721580982208 , 19 , 2 , 6 , 5 , 50
0.0722739696503 , 8 , 2 , 6 , 5 , 50
0.0721080303192 , 25 , 2 , 6 , 5 , 50
0.0721619129181 , 12 , 2 , 6 , 5 , 50
0.0722298622131 , 12 , 2 , 6 , 5 , 50
0.0721399784088 , 27 , 2 , 6 , 5 , 50
0.0722029209137 , 9 , 2 , 6 , 5 , 50
0.072252035141 , 15 , 2 , 6 , 5 , 50
0.0721659660339 , 5 , 2 , 6 , 5 , 50
0.0721929073334 , 10 , 2 , 6 , 5 , 50
0.0708968639374 , 17 , 2 , 6 , 5 , 50
0.0721368789673 , 12 , 2 , 6 , 5 , 50
0.0720999240875 , 13 , 2 , 6 , 5 , 50
0.0721988677979 , 15 , 2 , 6 , 5 , 50
0.0722939968109 , 27 , 2 , 6 , 5 , 50
0.072231054306 , 27 , 2 , 6 , 5 , 50
0.0721280574799 , 22 , 2 , 6 , 5 , 50
0.0720119476318 , 13 , 2 , 6 , 5 , 50
0.0721271038055 , 18 , 2 , 6 , 5 , 50
0.0721230506897 , 12 , 2 , 6 , 5 , 50
0.0723900794983 , 3 , 2 , 6 , 5 , 50
0.0720791816711 , 20 , 2 , 6 , 5 , 50
0.0720679759979 , 14 , 2 , 6 , 5 , 50
0.0774629116058 , 23 , 2 , 6 , 5 , 50
0.0720961093903 , 12 , 2 , 6 , 5 , 50
0.0709018707275 , 11 , 2 , 6 , 5 , 50
0.0721030235291 , 13 , 2 , 6 , 5 , 50
0.0721590518951 , 17 , 2 , 6 , 5 , 50
0.0709958076477 , 6 , 2 , 6 , 5 , 50
0.0721740722656 , 17 , 2 , 6 , 5 , 50
0.126616001129 , 1 , 2 , 6 , 5 , 50
0.0721809864044 , 8 , 2 , 6 , 5 , 50
0.0721850395203 , 4 , 2 , 6 , 5 , 50
0.0721709728241 , 5 , 2 , 6 , 5 , 50
0.0721430778503 , 29 , 2 , 6 , 5 , 50
0.0721278190613 , 11 , 2 , 6 , 5 , 50
0.0721499919891 , 9 , 2 , 6 , 5 , 50
0.0721530914307 , 22 , 2 , 6 , 5 , 50
0.0721390247345 , 9 , 2 , 6 , 5 , 50
0.0721828937531 , 26 , 2 , 6 , 5 , 50
0.0720860958099 , 15 , 2 , 6 , 5 , 50
0.0721008777618 , 9 , 2 , 6 , 5 , 50
0.0721209049225 , 12 , 2 , 6 , 5 , 50
0.072273015976 , 25 , 2 , 6 , 5 , 50
0.0721290111542 , 25 , 2 , 6 , 5 , 50
0.127151012421 , 1 , 2 , 6 , 5 , 50
0.0722200870514 , 13 , 2 , 6 , 5 , 50
0.0720891952515 , 10 , 2 , 6 , 5 , 50
0.0721530914307 , 27 , 2 , 6 , 5 , 50
0.0722479820251 , 24 , 2 , 6 , 5 , 50
0.0721850395203 , 24 , 2 , 6 , 5 , 50
0.0721530914307 , 21 , 2 , 6 , 5 , 50
0.0721468925476 , 17 , 2 , 6 , 5 , 50
0.0723431110382 , 3 , 2 , 6 , 5 , 50
0.0720839500427 , 10 , 2 , 6 , 5 , 50
0.0773520469666 , 23 , 2 , 6 , 5 , 50
0.0777630805969 , 2 , 2 , 6 , 5 , 50
0.0721678733826 , 19 , 2 , 6 , 5 , 50
0.0708930492401 , 30 , 2 , 6 , 5 , 50
0.0722088813782 , 9 , 2 , 6 , 5 , 50
0.0720670223236 , 12 , 2 , 6 , 5 , 50
0.0721418857574 , 27 , 2 , 6 , 5 , 50
0.0721218585968 , 20 , 2 , 6 , 5 , 50
0.0721888542175 , 12 , 2 , 6 , 5 , 50
0.072329044342 , 18 , 2 , 6 , 5 , 50
0.072172164917 , 29 , 2 , 6 , 5 , 50
0.0721271038055 , 14 , 2 , 6 , 5 , 50
0.0723149776459 , 3 , 2 , 6 , 5 , 50
0.0722060203552 , 15 , 2 , 6 , 5 , 50
0.0720839500427 , 18 , 2 , 6 , 5 , 50
0.0721569061279 , 21 , 2 , 6 , 5 , 50
0.0720698833466 , 7 , 2 , 6 , 5 , 50
0.0721349716187 , 8 , 2 , 6 , 5 , 50
0.0720851421356 , 21 , 2 , 6 , 5 , 50
0.0720608234406 , 10 , 2 , 6 , 5 , 50
0.0720889568329 , 20 , 2 , 6 , 5 , 50
0.0720708370209 , 9 , 2 , 6 , 5 , 50
0.0721228122711 , 11 , 2 , 6 , 5 , 50
0.0727400779724 , 29 , 2 , 6 , 5 , 50
0.0708651542664 , 20 , 2 , 6 , 5 , 50
0.0726120471954 , 13 , 2 , 6 , 5 , 50
0.0730202198029 , 26 , 2 , 6 , 5 , 50
0.0727910995483 , 3 , 2 , 6 , 5 , 50
0.0721249580383 , 22 , 2 , 6 , 5 , 50
0.0730500221252 , 17 , 2 , 6 , 5 , 50
0.0725901126862 , 5 , 2 , 6 , 5 , 50
0.0726277828217 , 29 , 2 , 6 , 5 , 50
0.0738871097565 , 16 , 2 , 6 , 5 , 50
0.0741100311279 , 6 , 2 , 6 , 5 , 50
0.0792441368103 , 2 , 2 , 6 , 5 , 50
0.0748419761658 , 3 , 2 , 6 , 5 , 50
0.0745520591736 , 29 , 2 , 6 , 5 , 50
0.0754919052124 , 18 , 2 , 6 , 5 , 50
0.0745031833649 , 13 , 2 , 6 , 5 , 50
