tiempo, long, tipoB, OS,lng,tamTexto
0.0155899524689 , 2 , 2 , 6 , 5 , 10
0.0144579410553 , 4 , 2 , 6 , 5 , 10
0.0144701004028 , 27 , 2 , 6 , 5 , 10
0.0144338607788 , 10 , 2 , 6 , 5 , 10
0.0144689083099 , 15 , 2 , 6 , 5 , 10
0.0144760608673 , 15 , 2 , 6 , 5 , 10
0.0144770145416 , 13 , 2 , 6 , 5 , 10
0.0144929885864 , 29 , 2 , 6 , 5 , 10
0.0144670009613 , 6 , 2 , 6 , 5 , 10
0.0144410133362 , 18 , 2 , 6 , 5 , 10
0.0144531726837 , 18 , 2 , 6 , 5 , 10
0.014454126358 , 29 , 2 , 6 , 5 , 10
0.0144670009613 , 6 , 2 , 6 , 5 , 10
0.0144731998444 , 27 , 2 , 6 , 5 , 10
0.014466047287 , 24 , 2 , 6 , 5 , 10
0.0255951881409 , 1 , 2 , 6 , 5 , 10
0.0144400596619 , 30 , 2 , 6 , 5 , 10
0.0144891738892 , 4 , 2 , 6 , 5 , 10
0.0144441127777 , 24 , 2 , 6 , 5 , 10
0.0144729614258 , 4 , 2 , 6 , 5 , 10
0.0144581794739 , 26 , 2 , 6 , 5 , 10
0.0145530700684 , 8 , 2 , 6 , 5 , 10
0.0144588947296 , 6 , 2 , 6 , 5 , 10
0.0144670009613 , 26 , 2 , 6 , 5 , 10
0.0145039558411 , 30 , 2 , 6 , 5 , 10
0.0145168304443 , 17 , 2 , 6 , 5 , 10
0.0145149230957 , 13 , 2 , 6 , 5 , 10
0.0147831439972 , 11 , 2 , 6 , 5 , 10
0.0145769119263 , 13 , 2 , 6 , 5 , 10
0.0145511627197 , 22 , 2 , 6 , 5 , 10
0.014436006546 , 14 , 2 , 6 , 5 , 10
0.0146420001984 , 28 , 2 , 6 , 5 , 10
0.0147049427032 , 22 , 2 , 6 , 5 , 10
0.0146040916443 , 27 , 2 , 6 , 5 , 10
0.0260829925537 , 1 , 2 , 6 , 5 , 10
0.0146231651306 , 8 , 2 , 6 , 5 , 10
0.0145168304443 , 12 , 2 , 6 , 5 , 10
0.0144579410553 , 22 , 2 , 6 , 5 , 10
0.0144319534302 , 28 , 2 , 6 , 5 , 10
0.0144538879395 , 15 , 2 , 6 , 5 , 10
0.0255692005157 , 1 , 2 , 6 , 5 , 10
0.0144748687744 , 14 , 2 , 6 , 5 , 10
0.0144770145416 , 18 , 2 , 6 , 5 , 10
0.0145120620728 , 28 , 2 , 6 , 5 , 10
0.0145099163055 , 7 , 2 , 6 , 5 , 10
0.0144641399384 , 7 , 2 , 6 , 5 , 10
0.0144908428192 , 26 , 2 , 6 , 5 , 10
0.0145041942596 , 18 , 2 , 6 , 5 , 10
0.0145139694214 , 5 , 2 , 6 , 5 , 10
0.0144619941711 , 18 , 2 , 6 , 5 , 10
0.0144281387329 , 16 , 2 , 6 , 5 , 10
0.014463186264 , 5 , 2 , 6 , 5 , 10
0.014436006546 , 10 , 2 , 6 , 5 , 10
0.0144319534302 , 8 , 2 , 6 , 5 , 10
0.0144710540771 , 10 , 2 , 6 , 5 , 10
0.014466047287 , 27 , 2 , 6 , 5 , 10
0.0144460201263 , 5 , 2 , 6 , 5 , 10
0.0144782066345 , 12 , 2 , 6 , 5 , 10
0.0145139694214 , 9 , 2 , 6 , 5 , 10
0.0144779682159 , 24 , 2 , 6 , 5 , 10
0.0146911144257 , 5 , 2 , 6 , 5 , 10
0.0145189762115 , 17 , 2 , 6 , 5 , 10
0.0145118236542 , 27 , 2 , 6 , 5 , 10
0.0145509243011 , 3 , 2 , 6 , 5 , 10
0.0144820213318 , 7 , 2 , 6 , 5 , 10
0.0145008563995 , 29 , 2 , 6 , 5 , 10
0.0146751403809 , 25 , 2 , 6 , 5 , 10
0.0146820545197 , 22 , 2 , 6 , 5 , 10
0.0147938728333 , 22 , 2 , 6 , 5 , 10
0.0148899555206 , 22 , 2 , 6 , 5 , 10
0.0145719051361 , 19 , 2 , 6 , 5 , 10
0.0149290561676 , 18 , 2 , 6 , 5 , 10
0.0148189067841 , 19 , 2 , 6 , 5 , 10
0.0146729946136 , 8 , 2 , 6 , 5 , 10
0.014778137207 , 25 , 2 , 6 , 5 , 10
0.0147290229797 , 12 , 2 , 6 , 5 , 10
0.0148210525513 , 12 , 2 , 6 , 5 , 10
0.0147590637207 , 27 , 2 , 6 , 5 , 10
0.0149290561676 , 9 , 2 , 6 , 5 , 10
0.0146369934082 , 15 , 2 , 6 , 5 , 10
0.0150179862976 , 5 , 2 , 6 , 5 , 10
0.0145690441132 , 10 , 2 , 6 , 5 , 10
0.0143799781799 , 17 , 2 , 6 , 5 , 10
0.0145618915558 , 12 , 2 , 6 , 5 , 10
0.0145139694214 , 13 , 2 , 6 , 5 , 10
0.0146350860596 , 15 , 2 , 6 , 5 , 10
0.0145838260651 , 27 , 2 , 6 , 5 , 10
0.0146059989929 , 27 , 2 , 6 , 5 , 10
0.0145790576935 , 22 , 2 , 6 , 5 , 10
0.0145080089569 , 13 , 2 , 6 , 5 , 10
0.0145628452301 , 18 , 2 , 6 , 5 , 10
0.014533996582 , 12 , 2 , 6 , 5 , 10
0.0146400928497 , 3 , 2 , 6 , 5 , 10
0.0145299434662 , 20 , 2 , 6 , 5 , 10
0.0145518779755 , 14 , 2 , 6 , 5 , 10
0.0144791603088 , 23 , 2 , 6 , 5 , 10
0.0144670009613 , 12 , 2 , 6 , 5 , 10
0.0142509937286 , 11 , 2 , 6 , 5 , 10
0.0144951343536 , 13 , 2 , 6 , 5 , 10
0.014456987381 , 17 , 2 , 6 , 5 , 10
0.0144181251526 , 6 , 2 , 6 , 5 , 10
0.0147380828857 , 17 , 2 , 6 , 5 , 10
0.0257518291473 , 1 , 2 , 6 , 5 , 10
0.0145499706268 , 8 , 2 , 6 , 5 , 10
0.0145690441132 , 4 , 2 , 6 , 5 , 10
0.0144958496094 , 5 , 2 , 6 , 5 , 10
0.0144600868225 , 29 , 2 , 6 , 5 , 10
0.0144319534302 , 11 , 2 , 6 , 5 , 10
0.014456987381 , 9 , 2 , 6 , 5 , 10
0.0144600868225 , 22 , 2 , 6 , 5 , 10
0.0144221782684 , 9 , 2 , 6 , 5 , 10
0.014445066452 , 26 , 2 , 6 , 5 , 10
0.0144457817078 , 15 , 2 , 6 , 5 , 10
0.0144300460815 , 9 , 2 , 6 , 5 , 10
0.0144579410553 , 12 , 2 , 6 , 5 , 10
0.014396905899 , 25 , 2 , 6 , 5 , 10
0.014445066452 , 25 , 2 , 6 , 5 , 10
0.0254769325256 , 1 , 2 , 6 , 5 , 10
0.0144560337067 , 13 , 2 , 6 , 5 , 10
0.0144100189209 , 10 , 2 , 6 , 5 , 10
0.0144410133362 , 27 , 2 , 6 , 5 , 10
0.0144698619843 , 24 , 2 , 6 , 5 , 10
0.0144441127777 , 24 , 2 , 6 , 5 , 10
0.0144321918488 , 21 , 2 , 6 , 5 , 10
0.0144371986389 , 17 , 2 , 6 , 5 , 10
0.0145010948181 , 3 , 2 , 6 , 5 , 10
0.0144309997559 , 10 , 2 , 6 , 5 , 10
0.0145261287689 , 23 , 2 , 6 , 5 , 10
