tiempo, long_patt
0.336862802505493,5
0.114889144897461,20
0.105054140090942,20
0.106385946273804,20
0.114959239959717,18
0.166666030883789,11
0.336905717849731,5
0.0959649085998535,22
0.0921049118041992,26
0.000456809997558594,1
0.00603699684143066,3
0.1025230884552,22
0.11756706237793,19
0.0829548835754395,29
0.140022993087769,14
0.116719961166382,17
0.337865114212036,4
0.195097208023071,9
0.17714786529541,5
0.00443816184997559,3
0.149916887283325,13
0.133502006530762,16
0.254047155380249,7
0.100481986999512,23
0.347872972488403,5
0.266762018203735,7
0.131043910980225,17
0.265427589416504,7
0.133958101272583,16
0.161313056945801,13
0.000473976135253906,1
0.114490985870361,24
0.100469827651978,26
0.000883102416992188,2
0.108803987503052,25
0.198791980743408,10
0.110479116439819,20
0.210864067077637,9
0.119998931884766,18
0.178868055343628,12
0.00685906410217285,4
0.140631914138794,16
0.159438133239746,13
0.111678123474121,21
0.263586759567261,7
0.113191843032837,22
0.2136390209198,9
0.091541051864624,28
0.000648975372314453,2
0.176822900772095,12
0.106467723846436,26
0.202348947525024,10
0.146084070205688,15
0.14300012588501,16
0.262546062469482,7
0.0912268161773682,28
0.00388693809509277,4
0.0973401069641113,4
0.161864757537842,13
0.130857229232788,19
0.127156019210815,16
0.103507995605469,28
0.108428001403809,25
0.104621171951294,26
0.189085006713867,11
0.0931179523468018,30
0.102848768234253,23
0.111315965652466,25
0.222302913665771,9
0.0492358207702637,4
0.000359058380126953,1
0.11627721786499,19
0.173915863037109,12
0.188682794570923,11
0.101379156112671,27
0.134573221206665,17
0.112088918685913,24
0.266341209411621,7
0.112231969833374,26
0.140784740447998,5
0.1406090259552,16
0.317640781402588,6
0.0900540351867676,29
0.19897985458374,10
0.104171991348267,25
0.139966011047363,17
0.158560752868652,13
0.461895942687988,4
0.186517715454102,4
0.123216152191162,19
0.102586984634399,29
0.000492095947265625,2
0.115522861480713,4
0.0959250926971436,27
0.208267688751221,10
0.16881799697876,15
0.178208112716675,15
0.194750070571899,13
0.107985973358154,29
0.368760108947754,6
0.156077146530151,18
0.148829221725464,18
0.111499786376953,29
0.371201992034912,6
0.108171939849854,27
0.125715732574463,24
0.000483989715576172,1
0.109566926956177,30
0.259395837783813,4
0.126849174499512,24
0.0291838645935059,4
0.120465040206909,26
0.290212154388428,8
0.372537136077881,6
0.121860980987549,26
0.104450941085815,30
0.16193675994873,17
0.190447092056274,13
0.20597505569458,11
0.185334205627441,13
0.13945484161377,22
0.180515050888062,14
0.110343933105469,28
0.136063098907471,22
0.117887735366821,27
